10000274,10000034,10000682,0,2014-07-07 00:42:39
10000275,10000034,10000683,0,2014-07-07 00:42:44
10000276,10000034,10000686,0,2014-07-07 00:42:48
10000277,10000034,10000693,0,2014-07-07 00:44:05
10000278,10000034,10000660,4,2014-07-07 01:07:05
10000279,10000035,10000699,0,2014-07-09 00:31:57
10000280,10000035,10000669,0,2014-07-09 00:32:10
10000281,10000035,10000660,0,2014-07-09 00:36:00
10000282,10000036,10000692,0,2014-07-09 00:39:20
10000283,10000036,10000696,0,2014-07-09 00:39:24
10000284,10000036,10000709,0,2014-07-09 00:39:29
10000285,10000037,10000695,0,2014-07-09 00:50:16
10000286,10000037,10000697,0,2014-07-09 00:50:18
10000287,10000037,10000710,0,2014-07-09 00:50:20
10000288,10000036,10000715,0,2014-07-09 16:16:39
10000289,10000036,10000714,0,2014-07-09 16:16:41
10000290,10000036,10000650,0,2014-07-14 00:33:38
10000291,10000036,10000731,0,2014-07-15 23:10:06
10000292,10000038,10000718,0,2014-07-16 11:19:09
10000293,10000038,10000720,0,2014-07-16 11:19:12
10000294,10000038,10000721,0,2014-07-16 11:19:51
10000295,10000038,10000728,0,2014-07-16 11:20:14
10000296,10000038,10000736,0,2014-07-16 11:20:33
10000297,10000038,10000739,0,2014-07-16 11:20:53
10000298,10000038,10000744,0,2014-07-16 11:22:00
10000299,10000036,10000414,0,2014-07-16 11:22:59
10000300,10000036,10000732,0,2014-07-16 11:23:02
10000301,10000036,10000742,0,2014-07-16 11:23:05
10000302,10000036,10000747,0,2014-07-17 23:46:38
10000303,10000036,10000748,0,2014-07-17 23:46:41
10000304,10000036,10000749,0,2014-07-17 23:46:43
10000305,10000036,10000750,0,2014-07-17 23:47:39
10000306,10000036,10000756,0,2014-07-17 23:49:38
10000307,10000036,10000757,0,2014-07-17 23:50:07
10000308,10000036,10000759,0,2014-07-17 23:50:12
10000309,10000036,10000760,0,2014-07-17 23:50:33
10000310,10000039,10000751,0,2014-07-17 23:51:03
10000311,10000039,10000752,0,2014-07-17 23:51:05
10000312,10000039,10000753,0,2014-07-17 23:51:08
10000313,10000036,10000761,0,2014-07-20 15:04:29
10000314,10000036,10000767,0,2014-07-20 15:04:34
10000315,10000036,10000762,4,2014-07-20 15:04:40
10000316,10000036,10000785,0,2014-07-23 02:10:32
10000317,10000036,10000784,0,2014-07-23 02:10:35
10000318,10000036,10000783,0,2014-07-23 02:10:37
10000319,10000036,10000782,0,2014-07-23 02:10:44
10000320,10000036,10000781,0,2014-07-23 02:10:46
10000321,10000036,10000780,0,2014-07-23 02:10:52
10000322,10000036,10000775,0,2014-07-23 02:11:20
10000323,10000036,10000773,0,2014-07-23 02:11:39
10000324,10000036,10000771,0,2014-07-23 02:11:41
10000325,10000036,10000769,0,2014-07-23 02:12:00
10000326,10000036,10000768,0,2014-07-23 02:12:18
10000327,10000036,10000770,0,2014-07-23 02:12:36
10000328,10000040,10000765,0,2014-07-23 02:19:41
10000329,10000040,10000779,0,2014-07-23 02:19:43
10000330,10000036,10000804,0,2014-07-25 00:41:19
10000331,10000036,10000802,0,2014-07-25 00:41:21
10000332,10000036,10000801,0,2014-07-25 00:41:24
10000333,10000036,10000800,0,2014-07-25 00:41:30
10000334,10000036,10000795,0,2014-07-25 00:41:42
10000335,10000036,10000799,4,2014-07-25 00:44:02
10000336,10000036,10000793,0,2014-07-25 00:44:35
10000337,10000036,10000790,0,2014-07-25 00:45:34
10000338,10000036,10000812,0,2014-07-27 15:16:42
10000339,10000041,10000762,0,2014-07-27 15:41:07
10000340,10000041,10000788,0,2014-07-27 15:41:09
10000341,10000041,10000791,0,2014-07-27 15:41:12
10000342,10000041,10000794,0,2014-07-27 15:41:14
10000343,10000041,10000799,0,2014-07-27 15:41:15
10000344,10000041,10000807,0,2014-07-27 15:41:16
10000345,10000036,10000818,0,2014-07-30 00:12:56
10000346,10000036,10000819,0,2014-07-30 00:12:58
10000347,10000036,10000822,0,2014-07-30 00:13:05
10000348,10000036,10000826,0,2014-07-30 00:13:26
10000349,10000042,10000823,0,2014-07-30 00:22:31
10000350,10000042,10000828,0,2014-07-30 00:22:32
10000351,10000042,10000829,0,2014-07-30 00:22:34
10000352,10000042,10000830,4,2014-07-30 00:22:35
10000353,10000036,10000830,0,2014-07-30 00:34:29
10000354,10000036,10000831,4,2014-07-31 11:19:50
10000355,10000036,10000832,4,2014-07-31 11:19:52
10000356,10000036,10000833,0,2014-07-31 11:19:55
10000357,10000036,10000834,0,2014-07-31 11:19:58
10000358,10000036,10000837,0,2014-07-31 11:20:06
10000359,10000036,10000838,0,2014-07-31 11:20:13
10000360,10000036,10000836,0,2014-07-31 11:20:36
10000361,10000036,10000840,0,2014-07-31 11:21:10
10000362,10000043,10000839,0,2014-07-31 12:54:59
10000363,10000043,10000841,0,2014-07-31 12:55:00
10000364,10000036,10000850,0,2014-08-04 23:49:59
10000365,10000043,10000855,0,2014-08-04 23:53:19
10000366,10000043,10000858,0,2014-08-04 23:59:00
10000367,10000043,10000863,0,2014-08-05 00:01:13
10000368,10000043,10000871,0,2014-08-05 00:04:01
10000369,10000043,10000876,0,2014-08-05 00:05:50
10000370,10000043,10000877,4,2014-08-05 00:05:57
10000371,10000036,10000878,0,2014-08-05 00:06:34
10000372,10000044,10000848,0,2014-08-05 00:06:50
10000373,10000044,10000849,0,2014-08-05 00:06:53
10000374,10000044,10000852,0,2014-08-05 00:06:55
10000375,10000044,10000854,0,2014-08-05 00:06:56
10000376,10000044,10000857,0,2014-08-05 00:06:58
10000377,10000044,10000864,0,2014-08-05 00:07:00
10000378,10000044,10000865,0,2014-08-05 00:07:01
10000379,10000044,10000866,0,2014-08-05 00:07:03
10000380,10000044,10000867,0,2014-08-05 00:07:05
10000381,10000044,10000868,0,2014-08-05 00:07:08
10000382,10000044,10000869,0,2014-08-05 00:07:09
10000383,10000044,10000875,0,2014-08-05 00:07:11
10000384,10000045,10000882,0,2014-08-06 02:47:25
10000385,10000045,10000883,0,2014-08-06 02:47:28
10000386,10000045,10000891,4,2014-08-06 02:48:00
10000387,10000045,10000891,0,2014-08-06 02:53:03
10000388,10000045,10000892,0,2014-08-06 02:53:05
10000389,10000045,10000893,4,2014-08-06 23:22:38
10000390,10000046,10000879,0,2014-08-07 00:04:03
10000391,10000046,10000880,0,2014-08-07 00:04:05
10000392,10000046,10000881,0,2014-08-07 00:04:07
10000393,10000046,10000885,0,2014-08-07 00:04:08
10000394,10000046,10000889,0,2014-08-07 00:04:11
10000395,10000046,10000890,0,2014-08-07 00:04:13
10000396,10000046,10000895,0,2014-08-07 00:04:21
10000397,10000045,10000877,0,2014-08-07 00:04:32
10000398,10000045,10000901,0,2014-08-08 01:50:52
10000399,10000045,10000902,0,2014-08-08 01:50:55
10000400,10000045,10000893,0,2014-08-10 00:22:42
10000401,10000045,10000922,0,2014-08-10 00:24:56
10000402,10000047,10000827,0,2014-08-10 00:29:22
10000403,10000047,10000898,0,2014-08-10 00:29:29
10000404,10000047,10000899,0,2014-08-10 00:29:39
10000405,10000047,10000907,0,2014-08-10 00:29:44
10000406,10000047,10000909,0,2014-08-10 00:29:52
10000407,10000048,10000894,0,2014-08-10 00:31:26
10000408,10000048,10000897,0,2014-08-10 00:31:28
10000409,10000048,10000911,0,2014-08-10 00:31:30
10000410,10000048,10000913,0,2014-08-10 00:31:32
10000411,10000048,10000914,0,2014-08-10 00:31:34
10000412,10000048,10000915,0,2014-08-10 00:31:36
10000413,10000048,10000916,0,2014-08-10 00:31:37
10000414,10000048,10000917,0,2014-08-10 00:31:40
10000415,10000048,10000918,0,2014-08-10 00:31:42
10000416,10000048,10000919,0,2014-08-10 00:31:44
10000417,10000048,10000926,0,2014-08-10 00:31:45
10000418,10000045,10000931,0,2014-08-12 00:46:24
10000419,10000045,10000930,0,2014-08-12 00:46:31
10000420,10000045,10000928,0,2014-08-12 00:46:38
10000421,10000045,10000935,0,2014-08-13 00:20:11
10000422,10000045,10000940,0,2014-08-13 00:21:04
10000423,10000045,10000942,0,2014-08-13 00:21:19
10000424,10000045,10000944,0,2014-08-13 00:21:24
10000425,10000045,10000945,0,2014-08-13 00:21:49
10000426,10000045,10000947,0,2014-08-13 00:22:32
10000427,10000045,10000948,0,2014-08-13 00:22:35
10000428,10000045,10000949,0,2014-08-13 00:22:39
10000429,10000045,10000951,0,2014-08-13 00:22:50
10000430,10000045,10000952,0,2014-08-13 23:49:16
10000431,10000045,10000956,0,2014-08-13 23:50:42
10000432,10000045,10000957,0,2014-08-13 23:50:45
10000433,10000045,10000960,0,2014-08-13 23:50:59
10000434,10000049,10000953,4,2014-08-13 23:55:30
10000435,10000049,10000954,0,2014-08-13 23:55:32
10000436,10000049,10000959,4,2014-08-13 23:55:34
10000437,10000050,10000927,0,2014-08-13 23:58:09
10000438,10000050,10000933,0,2014-08-13 23:58:38
10000439,10000050,10000932,0,2014-08-13 23:59:04
10000440,10000050,10000937,0,2014-08-13 23:59:06
10000441,10000049,10000943,0,2014-08-14 00:00:12
10000442,10000045,10000953,0,2014-08-14 00:01:48
10000443,10000045,10000959,0,2014-08-14 00:01:49
10000444,10000045,10000969,0,2014-08-17 15:30:33
10000445,10000045,10000967,0,2014-08-17 15:31:18
10000446,10000045,10000965,0,2014-08-17 15:31:33
10000447,10000045,10000961,0,2014-08-17 15:32:41
10000448,10000051,10000946,0,2014-08-17 15:33:59
10000449,10000051,10000963,0,2014-08-17 15:34:01
10000450,10000051,10000966,0,2014-08-17 15:34:02
10000451,10000051,10000968,0,2014-08-17 15:34:04
10000452,10000045,10000980,0,2014-08-19 23:13:12
10000453,10000045,10000979,0,2014-08-19 23:13:16
10000454,10000045,10000977,0,2014-08-19 23:13:49
10000455,10000045,10000975,0,2014-08-19 23:14:06
10000456,10000045,10000971,0,2014-08-19 23:15:06
10000457,10000052,10000974,0,2014-08-19 23:56:45
10000458,10000052,10000976,4,2014-08-19 23:56:47
10000459,10000052,10000978,4,2014-08-19 23:56:49
10000460,10000052,10000981,0,2014-08-19 23:56:52
10000461,10000052,10000982,0,2014-08-19 23:56:57
10000462,10000052,10000984,0,2014-08-19 23:57:02
10000463,10000045,10000983,0,2014-08-19 23:57:12
10000464,10000045,10000991,4,2014-08-22 01:00:46
10000465,10000045,10000992,0,2014-08-22 01:00:51
10000466,10000045,10000986,0,2014-08-22 01:01:38
10000467,10000045,10000988,4,2014-08-22 01:02:41
10000468,10000053,10000989,4,2014-08-22 01:03:28
10000469,10000045,10000989,0,2014-08-22 01:04:43
10000470,10000053,10000988,0,2014-08-22 01:05:02
10000471,10000045,10000994,0,2014-08-24 17:37:43
10000472,10000045,10000995,0,2014-08-24 17:37:50
10000473,10000045,10000997,0,2014-08-24 17:38:03
10000474,10000045,10001001,0,2014-08-24 17:42:00
10000475,10000054,10000993,0,2014-08-24 17:47:12
10000476,10000054,10000996,0,2014-08-24 17:47:14
10000477,10000054,10000998,0,2014-08-24 17:47:17
10000478,10000054,10000999,0,2014-08-24 17:47:20
10000479,10000054,10001004,0,2014-08-24 17:47:21
10000480,10000045,10001012,0,2014-08-28 00:50:44
10000481,10000045,10001013,0,2014-08-28 00:50:57
10000482,10000045,10001015,0,2014-08-28 00:59:58
10000483,10000045,10001017,0,2014-08-28 01:00:13
10000484,10000045,10001019,0,2014-08-28 01:01:23
10000485,10000045,10001022,4,2014-08-28 01:01:58
10000486,10000045,10001022,4,2014-08-28 01:05:21
10000487,10000045,10001022,0,2014-08-28 01:07:05
10000488,10000055,10001007,0,2014-08-28 01:08:47
10000489,10000055,10001009,0,2014-08-28 01:08:49
10000490,10000055,10001010,4,2014-08-28 01:08:50
10000491,10000055,10001014,0,2014-08-28 01:08:52
10000492,10000055,10001018,0,2014-08-28 01:08:53
10000493,10000055,10001020,0,2014-08-28 01:08:54
10000494,10000055,10001023,0,2014-08-28 01:08:56
10000495,10000055,10001026,4,2014-08-28 01:08:58
10000496,10000045,10001048,4,2014-08-30 23:15:37
10000497,10000045,10001048,0,2014-08-30 23:21:25
10000498,10000045,10001044,0,2014-08-30 23:21:35
10000499,10000045,10001043,0,2014-08-30 23:21:54
10000500,10000045,10001037,0,2014-08-30 23:22:04
10000501,10000045,10001035,0,2014-08-30 23:22:18
10000502,10000056,10001010,0,2014-08-30 23:28:25
10000503,10000056,10001026,0,2014-08-30 23:28:27
10000504,10000056,10001033,0,2014-08-30 23:28:30
10000505,10000056,10001038,0,2014-08-30 23:28:32
10000506,10000056,10001051,0,2014-08-30 23:28:33
10000507,10000057,10001063,0,2014-09-02 01:54:47
10000508,10000057,10001054,4,2014-09-02 01:55:59
10000509,10000057,10001053,0,2014-09-02 01:56:40
10000510,10000057,10001062,0,2014-09-02 02:01:02
10000511,10000057,10001096,0,2014-09-04 00:53:04
10000512,10000057,10001094,0,2014-09-04 00:55:22
10000513,10000057,10001088,0,2014-09-04 00:56:32
10000514,10000057,10001083,0,2014-09-04 00:57:18
10000515,10000057,10001082,0,2014-09-04 00:57:23
10000516,10000057,10001078,0,2014-09-04 00:57:29
10000517,10000057,10001075,0,2014-09-04 00:57:58
10000518,10000057,10001071,0,2014-09-04 00:58:39
